id_venda,id_meio_pgto,vl_pgto
4944169106                              ,3003,99.98
4944171054                              ,8000,89.99
4944772268                              ,3003,339.97
4944778551                              ,3003,259.98
4944800566                              ,3005,159.99
4944827015                              ,3110,359.95
4944839160                              ,3003,199.99002
4944839160                              ,8000,35.96998
4944845413                              ,8000,41.98
4944847366                              ,3003,199.99
4944867224                              ,1000,79.990006
4944867224                              ,6005,59.999994
4944871345                              ,3003,149.99
4944878364                              ,8000,35.99
4944889292                              ,3005,185.96
4944899036                              ,3005,139.99
4944902080                              ,8000,79.99
4944923268                              ,3005,129.99
4944939096                              ,3003,163.97
4944972231                              ,8000,299.98
4944975009                              ,1000,49.98
4944985181                              ,3005,389.97
4945009185                              ,3003,149.38
4945016025                              ,1000,119.969924
4945016025                              ,4050,99.990076
4945016195                              ,4050,-99.99
4945019155                              ,3003,478.95
4945025173                              ,8000,169.98
4945044004                              ,3003,897.89
4945044061                              ,3113,159.97
4945044085                              ,3003,231.91
4945770345                              ,3005,600.53
4945772781                              ,3003,251.99
4945773991                              ,8000,45.99
4945775155                              ,4050,139.990017
4945775155                              ,8000,9.999983
4945791127                              ,3003,149.99
4945792130                              ,4050,-139.99
4945795146                              ,3003,135.97
4945795965                              ,3110,209.99
4945806119                              ,6005,449.99
4945877115                              ,6005,197.98
4945878311                              ,31122,35.99
4945926134                              ,8000,39.99
4945938138                              ,4050,119.99
4945938394                              ,4050,-119.99
4945949065                              ,8000,39.99
4945987092                              ,8000,544.91
4946009051                              ,8000,299.98
4946013019                              ,3005,99.97
4946026160                              ,3003,139.99
4946030115                              ,4050,59.99
4946030180                              ,4050,-59.99
4946132099                              ,4050,-39.99
4946773205                              ,8000,45.99
4946777616                              ,3003,79.98
4946779544                              ,3003,139.99
4946779669                              ,3005,169.98
4946802098                              ,3005,159.98
4946805596                              ,8000,159.99
4946806544                              ,6005,132.98
4946806664                              ,3003,79.99
4946806820                              ,6005,169.99
4946808334                              ,3005,129.98
4946831611                              ,4050,-119.99
4946845270                              ,3005,69.98
4946862088                              ,3110,345.97
4946867006                              ,3003,279.98
4946867040                              ,3005,2446.12
4946907351                              ,3005,309.93
4946908138                              ,8000,199.98
4946916017                              ,6005,159.99
4946930078                              ,1000,125.97
4946931216                              ,8000,133.97
4946947325                              ,8000,109.98
4946958032                              ,8000,85.98
4946961259                              ,1000,89.99
4947001090                              ,3113,229.98
4947013053                              ,3003,216.910039
4947013053                              ,8000,121.469961
4947028042                              ,8000,89.99
4947073151                              ,8000,311.96
4947092091                              ,3005,59.99
4947778759                              ,3005,39.99
4947796552                              ,3003,29.99
4947796755                              ,3019,185.99
4947801568                              ,8000,49.99
4947803743                              ,3005,229.97
4947803915                              ,8000,99.99
4947809066                              ,8000,53.98
4947810657                              ,3005,279.960188
4947810657                              ,8000,199.999812
4947810770                              ,3113,119.99
4947829571                              ,3003,32.99
4947832359                              ,3019,167.98
4947834545                              ,3003,129.97
4947849041                              ,3003,129.98
4947867001                              ,3003,159.99
4947867224                              ,1000,100.000037
4947867224                              ,3005,39.989963
4947889323                              ,3003,99.99
4947896217                              ,3003,39.99
4947899386                              ,3003,369.8
4947900450                              ,3110,179.98
4947902140                              ,3003,89.99
4947904321                              ,8000,97.98
4947908022                              ,8000,209.98
4947916210                              ,3003,0.0
4947916446                              ,4050,-149.99
4947923333                              ,1000,99.97
4947924268                              ,3003,392.96
4947939153                              ,3003,799.0
4947962038                              ,8000,59.99
4947984073                              ,3003,529.96
4947985146                              ,1000,139.98
4947985227                              ,8000,35.99
4948000090                              ,3003,159.96
4948005010                              ,3003,129.99
4948005123                              ,3005,249.98
4948030095                              ,4050,127.98
4948030263                              ,4050,-79.99
4948030270                              ,4050,-119.99
4948038110                              ,3003,39.999931
4948038110                              ,4050,239.990069
4948038261                              ,4050,-239.99
4948042137                              ,3003,42.99
4948061132                              ,3003,225.97
4948089027                              ,3003,269.99
4948104111                              ,3003,1219.91
4948105159                              ,8000,39.99
4948110116                              ,3113,255.96
4948130092                              ,3003,410.36
4948135087                              ,3003,89.99
4948771832                              ,8000,49.99
4948774629                              ,3003,129.99
4948776528                              ,3003,129.98
4948786004                              ,3003,209.97
4948786027                              ,3019,223.18
4948796219                              ,8000,139.99
4948799256                              ,3003,90.98
4948803323                              ,3095,145.98
4948805078                              ,8000,295.97
4948821303                              ,8000,45.98
4948826043                              ,6005,79.99
4948848139                              ,3003,119.979922
4948848139                              ,6005,150.000078
4948856033                              ,8000,39.99
4948860145                              ,8000,119.99
4948869241                              ,3003,45.99
4948880234                              ,6005,159.98
4948885483                              ,8000,49.99
4948893357                              ,3005,89.99
4948903453                              ,3003,79.99
4948913174                              ,8000,400.93
4948915051                              ,8000,239.96
4948923053                              ,3005,69.99
4948933050                              ,3005,295.96
4948956001                              ,3005,159.99
4948956144                              ,3005,229.95
4948964069                              ,3003,219.98
4948980195                              ,8000,199.96
4948989253                              ,3005,235.96
4949025003                              ,8000,106.98
4949052238                              ,3003,161.95
4949064229                              ,4050,-159.99
4949111034                              ,6005,192.96
4949778665                              ,3005,159.98
4949781346                              ,3005,449.96
4949782007                              ,3003,211.97
4949784293                              ,3003,129.98
4949790162                              ,6005,199.98
4949802540                              ,6005,109.99
4949803485                              ,3003,206.99
4949816034                              ,3003,159.99
4949817345                              ,3005,175.97
4949818480                              ,3003,179.97
4949819883                              ,3005,49.99
4949821048                              ,3005,89.99
4949835779                              ,3003,179.98
4949836655                              ,1000,7.990111
4949836655                              ,3003,529.919889
4949837594                              ,3003,200.000076
4949837594                              ,3005,89.979924
4949837932                              ,3003,189.98
4949840081                              ,3005,565.96
4949840092                              ,3003,141.97
4949860916                              ,8000,115.98
4949864286                              ,3005,317.97
4949867265                              ,3113,191.96
4949869461                              ,8000,119.99
4949872190                              ,4050,-279.99
4949887586                              ,1000,0.0
4949887586                              ,3005,0.0
4949887811                              ,1000,163.990245
4949887811                              ,3005,411.959755
4949891792                              ,3003,29.99
4949912685                              ,3003,279.98
4949916133                              ,3005,339.98
4949916793                              ,3095,99.98
4949932615                              ,4050,109.980046
4949932615                              ,8000,29.999954
4949932869                              ,4050,-109.98
4949938290                              ,3003,69.99
4949938306                              ,3003,459.96
4949951023                              ,8000,279.98
4949957236                              ,8000,103.97
4949964590                              ,3003,149.98
4949974181                              ,1000,45.99
4949974513                              ,1000,99.99
4949979279                              ,3003,389.95
4949984354                              ,31122,179.99
4949997184                              ,8000,49.99
4950005010                              ,3111,129.99
4950009045                              ,8000,609.94
4950015237                              ,8000,99.99
4950018269                              ,3003,119.98
4950023290                              ,8000,179.99
4950031298                              ,1000,69.99
4950034328                              ,3095,239.99
4950062028                              ,6005,99.99
4950062044                              ,6005,919.94
4950072217                              ,8000,119.98
4950099136                              ,3003,219.99
4950099319                              ,1000,259.96
4950100237                              ,3005,169.96
4950116136                              ,3003,87.98
4950121039                              ,8000,99.99
4950125019                              ,4050,49.990027
4950125019                              ,8000,9.999973
4950125347                              ,4050,-49.99
4950126273                              ,3005,99.99
4950131030                              ,1000,69.99
4950144135                              ,4040,119.999955
4950144135                              ,8000,19.980045
4950145155                              ,3003,187.97
4950145163                              ,8000,149.98
4950153119                              ,8000,49.99
4950156063                              ,8000,139.99
4950158250                              ,3095,187.97
4950169127                              ,1000,139.99
4950170251                              ,3095,129.99
4950178138                              ,8000,99.99
4950187224                              ,4050,-89.99
4950771772                              ,3003,269.97
4950775201                              ,3003,219.97
4950775688                              ,3005,429.98
4950777351                              ,31122,349.96
4950792249                              ,4050,179.99
4950802606                              ,4050,-179.99
4950804261                              ,3003,69.990047
4950804261                              ,6012,49.999953
4950804300                              ,3111,2449.0
4950811081                              ,8000,45.98
4950813967                              ,1000,45.99
4950814497                              ,3003,319.98
4950816150                              ,3003,274.94
4950819036                              ,3003,279.99
4950822241                              ,8000,822.89
4950831593                              ,3003,151.96
4950834331                              ,8000,49.99
4950853016                              ,4050,-69.99
4950855533                              ,3005,91.98
4950857787                              ,3005,139.98
4950861407                              ,3003,55.98
4950865422                              ,4050,49.990027
4950865422                              ,31122,9.999973
4950865920                              ,4050,-49.99
4950870023                              ,8000,391.96
4950878286                              ,3003,199.98
4950879496                              ,3111,39.99
4950880609                              ,3003,179.99
4950887190                              ,3095,23.389954
4950887190                              ,4050,89.990046
4950887897                              ,4050,-89.99
4950906007                              ,3003,119.99
4950909571                              ,3003,139.99
4950910091                              ,3003,577.9
4950933665                              ,3003,349.97
4950948161                              ,3003,319.94
4950952518                              ,3003,119.99
4950965487                              ,3003,179.99
4950968495                              ,1000,9.969894
4950968495                              ,4050,259.990106
4950968725                              ,4050,-259.99
4950976533                              ,3005,812.95
4950977293                              ,3005,151.950037
4950977293                              ,8000,99.999963
4950978615                              ,3005,225.97
4950979339                              ,3005,169.97
4950982372                              ,3005,359.96
4950993264                              ,4050,159.99
4950993551                              ,3003,79.99
4950993630                              ,4050,-159.99
4950999651                              ,4050,-189.99
4951020059                              ,3003,329.98
4951023144                              ,3003,20.000092
4951023144                              ,4050,259.979908
4951023574                              ,4050,-259.98
4951025353                              ,3003,99.99
4951027478                              ,3095,142.97
4951030278                              ,8000,149.98
4951046084                              ,3003,189.98
4951049193                              ,3005,159.96
4951053474                              ,3003,179.99
4951054399                              ,1000,129.98
4951102224                              ,6005,359.99
4951103088                              ,3005,379.97
4951103096                              ,3003,656.91
4951109182                              ,3113,47.99
4951133275                              ,8000,245.97
4951153050                              ,3005,114.96
4951173192                              ,1000,105.98
4951178221                              ,6005,99.98
4951186057                              ,8000,1719.8
4951204146                              ,3005,49.99
4951771054                              ,3003,89.99
4951780549                              ,3095,1999.0
4951809559                              ,8000,115.97
4951817077                              ,8000,79.97
4951834386                              ,3003,39.99
4951839367                              ,3003,139.96
4951843290                              ,8000,35.99
4951848270                              ,3005,189.97
4951859100                              ,3003,1479.9
4951860181                              ,3005,179.97
4951872141                              ,3003,59.980012
4951872141                              ,8000,49.999988
4951873139                              ,3113,419.96
4951881115                              ,3003,159.99
4951882316                              ,8000,89.99
4951911189                              ,3003,85.98
4951929115                              ,3113,519.96
4951974023                              ,3017,139.99
4951986037                              ,3003,399.96
4951988168                              ,8000,115.97
4952001206                              ,6005,979.89
4952012030                              ,3005,339.94
4952013136                              ,8000,49.99
4952054110                              ,3003,49.99
4952054140                              ,3003,425.94
4952077010                              ,3003,119.99
4952775107                              ,1000,69.99
4952776643                              ,3005,147.96
4952786499                              ,4050,-49.99
4952800713                              ,3003,359.98
4952806333                              ,4050,59.989969
4952806333                              ,8000,10.000031
4952811317                              ,3005,139.98
4952819042                              ,4050,-59.99
4952830803                              ,3005,94.999999
4952830803                              ,6005,4.990001
4952835165                              ,31122,1079.0
4952836144                              ,3095,611.93
4952852404                              ,3111,569.96
4952862448                              ,8000,107.98
4952873097                              ,8000,159.99
4952881486                              ,1000,159.9
4952882607                              ,3003,331.92
4952905362                              ,3113,579.93
4952906490                              ,3110,112.95
4952915414                              ,3003,69.97
4952918102                              ,3005,85.98
4952937385                              ,3003,299.98
4952945115                              ,3005,395.88
4952964283                              ,3003,279.99
4952967149                              ,3005,489.99
4952967186                              ,8000,209.97
4952970150                              ,3003,219.98
4952973106                              ,3003,39.99
4952982229                              ,3113,49.99
4953003034                              ,3003,218.48
4953030212                              ,3005,405.939798
4953030212                              ,4040,50.000202
4953035306                              ,3005,159.990187
4953035306                              ,8000,299.969813
4953067044                              ,3003,165.97
4953101101                              ,8000,369.97
4953105095                              ,3003,79.97
4953105128                              ,3003,79.89
4953108040                              ,8000,19.99
4953129019                              ,8000,79.99
4953158083                              ,3003,139.98
4953163081                              ,3003,345.95
4953771621                              ,3003,49.99
4953772984                              ,3113,69.99
4953781685                              ,3003,449.95
4953782061                              ,3003,100.580052
4953782061                              ,3005,52.289948
4953786176                              ,4050,45.99
4953786765                              ,4050,-45.99
4953800628                              ,1000,0.01008
4953800628                              ,4050,209.96992
4953800825                              ,4050,-209.97
4953802531                              ,3003,309.97
4953808543                              ,4050,39.989994
4953808543                              ,8000,20.000006
4953808670                              ,4050,-39.99
4953818038                              ,8000,139.99
4953822522                              ,3003,149.99
4953822532                              ,1000,119.98
4953827616                              ,4050,-289.98
4953829271                              ,3113,25.99
4953829439                              ,3111,99.99
4953838386                              ,1000,59.99
4953845224                              ,8000,119.99
4953845366                              ,3003,196.950142
4953845366                              ,3005,102.409858
4953851046                              ,8000,29.99
4953851114                              ,3003,203.35
4953865312                              ,1000,289.97
4953875272                              ,3003,249.97
4953882329                              ,8000,29.99
4953900113                              ,8000,289.98
4953957102                              ,3003,25.989984
4953957102                              ,4050,39.990016
4953957252                              ,4050,-39.99
4953978093                              ,3005,519.97
4953980065                              ,3111,349.98
4953993186                              ,6005,131.96
4954021037                              ,8000,99.98
4954037079                              ,31122,359.96
4954037124                              ,31122,389.99
4954047064                              ,3005,79.98
4954113059                              ,3003,449.98
4954771986                              ,3017,49.99
4954771986                              ,4040,50.0
4954774415                              ,3003,241.16
4954780322                              ,3003,79.99
4954780504                              ,3003,31.98
4954802562                              ,3003,189.98
4954802686                              ,4050,-79.98
4954808396                              ,3005,155.97
4954819792                              ,4050,-259.99
4954822483                              ,3003,39.99
4954832095                              ,3017,439.97
4954842016                              ,8000,289.96
4954846076                              ,3003,563.35
4954855331                              ,3003,299.97
4954857438                              ,1000,239.98
4954873175                              ,8000,149.99
4954874022                              ,3005,219.98
4954878202                              ,3005,162.97
4954881245                              ,4050,99.99
4954881340                              ,4050,-99.99
4954883089                              ,3003,15.97997
4954883089                              ,4050,99.99003
4954883348                              ,4050,-99.99
4954904035                              ,3003,159.99
4954913173                              ,8000,65.98
4954972154                              ,3005,60.000026
4954972154                              ,4050,119.989974
4954972227                              ,4050,-119.99
4954979141                              ,3003,119.99
4954982021                              ,3003,89.99
4954987134                              ,3005,49.99
4954998177                              ,3003,399.99
4955050037                              ,3005,167.98
4955770237                              ,3005,808.94
4955776052                              ,3003,209.98
4955777191                              ,3003,199.95
4955783104                              ,3005,318.35
4955804531                              ,3003,199.99
4955806199                              ,3005,95.98
4955806432                              ,8000,39.99
4955822410                              ,1000,79.98
4955827451                              ,8000,79.99
4955828259                              ,8000,109.98
4955850100                              ,3005,187.98
4955855307                              ,8000,229.97
4955868434                              ,8000,15.99
4955876037                              ,1000,175.980038
4955876037                              ,4050,35.989962
4955876545                              ,4050,-35.99
4955884266                              ,3005,89.99
4955903318                              ,3005,109.99
4955910129                              ,3003,139.99
4955914124                              ,8000,175.97
4955917174                              ,3003,142.98
4955917174                              ,8000,142.98
4955931208                              ,3111,159.99
4955933038                              ,8000,365.95
4955934025                              ,3005,57.98
4955980083                              ,3003,139.99
4955986037                              ,3005,469.95
4955992206                              ,3005,931.89
4956011004                              ,8000,45.99
4956011178                              ,1000,200.000087
4956011178                              ,3111,598.999913
4956017075                              ,3005,389.94
4956028016                              ,3003,265.96
4956031121                              ,3111,139.99
4956046103                              ,3113,467.95
4956067048                              ,4050,159.980144
4956067048                              ,8000,205.979856
4956067203                              ,4050,-159.98
4956108029                              ,3005,229.97
4956130080                              ,3005,1000.839471
4956130080                              ,8000,479.000529
4956131116                              ,4050,-139.99
4956772692                              ,3003,39.99
4956777384                              ,3003,289.98
4956781422                              ,3003,189.97
4956786029                              ,3003,409.95
4956792157                              ,4050,-169.99
4956799586                              ,3003,149.99
4956804105                              ,3003,45.99
4956804999                              ,4050,-45.99
4956806239                              ,3005,39.99
4956823124                              ,3003,659.93
4956856437                              ,3113,279.97
4956863484                              ,3003,239.98
4956864559                              ,3111,159.96
4956872241                              ,3003,79.98
4956873028                              ,3005,589.96
4956873425                              ,3003,179.99
4956880061                              ,3003,79.99
4956886032                              ,8000,77.98
4956886184                              ,3003,69.99
4956887413                              ,3005,99.99
4956889436                              ,3005,119.98
4956893108                              ,3005,699.98
4956897340                              ,3003,99.99
4956897447                              ,8000,49.99
4956900132                              ,8000,365.96
4956905537                              ,3001,759.91
4956919280                              ,1000,75.98
4956920143                              ,8000,159.99
4956938299                              ,3003,309.97
4956943011                              ,3003,269.97
4956945012                              ,1000,109.98
4956948054                              ,4050,39.99
4956948480                              ,4050,-39.99
4956950336                              ,4050,99.989957
4956950336                              ,8000,40.000043
4956950426                              ,4050,-99.99
4956961154                              ,3003,115.98
4956966175                              ,3003,369.97
4956982206                              ,3005,161.98
4956991153                              ,3005,269.95
4957005183                              ,1000,59.98
4957021094                              ,3003,15.989958
4957021094                              ,4050,69.990042
4957021305                              ,4050,-69.99
4957026025                              ,1000,55.98
4957027031                              ,8000,59.99
4957048217                              ,3095,39.99
4957061257                              ,4050,-45.99
4957076180                              ,3005,149.98
4957084140                              ,3005,129.99
4957119097                              ,3003,149.99
4957777188                              ,6005,209.98
4957779062                              ,3003,99.98
4957781693                              ,8000,95.98
4957782303                              ,3111,579.96
4957786171                              ,3113,649.93
4957790092                              ,3110,24.000019
4957790092                              ,4050,35.989981
4957790694                              ,3110,10.0
4957790694                              ,4050,39.99
4957790848                              ,4050,-39.99
4957790880                              ,4050,-35.99
4957798555                              ,4050,-94.99
4957800512                              ,6005,200.07
4957809221                              ,3003,139.99
4957819009                              ,1000,200.000118
4957819009                              ,3005,39.969882
4957831389                              ,3005,435.95
4957831480                              ,3003,393.92
4957836676                              ,3005,255.96
4957837383                              ,3005,329.97
4957837816                              ,3005,325.93
4957837918                              ,3110,249.98
4957839556                              ,3003,239.98
4957852197                              ,3005,139.99
4957853904                              ,3095,89.99
4957862105                              ,8000,79.98
4957880346                              ,8000,179.99
4957884340                              ,3113,259.98
4957899043                              ,3003,79.98
4957902388                              ,3003,227.94
4957903412                              ,3003,299.93
4957918304                              ,4050,159.990067
4957918304                              ,8000,139.999933
4957918805                              ,4050,-159.99
4957919508                              ,3003,95.97
4957921280                              ,3003,157.98
4957925297                              ,8000,79.99
4957929411                              ,3003,35.99
4957935289                              ,8000,79.99
4957953201                              ,3005,51.98
4957963237                              ,8000,259.98
4957966090                              ,3005,119.99
4957968491                              ,3003,586.46
4957980426                              ,8000,435.95
4957988070                              ,3110,99.99
4957988190                              ,1000,69.98
4957996281                              ,1000,125.98
4958004320                              ,3003,169.97
4958005493                              ,3005,149.98
4958017236                              ,3005,219.97
4958017412                              ,1000,99.98
4958030097                              ,3005,88.97
4958038140                              ,1000,21.98998
4958038140                              ,4050,53.99002
4958038311                              ,8000,799.94
4958038436                              ,4050,-53.99
4958046250                              ,1000,19.999974
4958046250                              ,3003,35.980026
4958057377                              ,8000,139.99
4958068370                              ,3005,139.99
4958099027                              ,8000,119.99
4958106286                              ,3005,99.99
4958141011                              ,3005,149.99
4958142157                              ,3003,199.98
4958145253                              ,3003,139.98
4958162138                              ,3003,529.95
4958773023                              ,3003,179.98
4958773788                              ,4050,89.99
4958788222                              ,4050,-89.99
4958797116                              ,3003,397.96
4958808155                              ,8000,319.99
4958820221                              ,3113,37.969944
4958820221                              ,4050,179.970056
4958820563                              ,4050,-179.97
4958824136                              ,1000,529.930299
4958824136                              ,4050,139.979701
4958824543                              ,4050,-139.98
4958859180                              ,4050,389.9901
4958859180                              ,8000,9.9899
4958859409                              ,4050,-389.99
4958865308                              ,8000,49.99
4958885214                              ,1000,129.97
4958898309                              ,3005,139.98
4958908096                              ,3003,239.98
4958918242                              ,8000,487.93
4958921185                              ,3003,209.98
4958930169                              ,8000,149.98
4958939226                              ,4050,129.989992
4958939226                              ,8000,7.990008
4958939291                              ,4050,-129.99
4958950202                              ,3003,399.99
4958984123                              ,3003,50.000092
4958984123                              ,4050,239.979908
4958984256                              ,4050,-239.98
4958987004                              ,8000,536.9
4959004165                              ,3005,325.96
4959064056                              ,3003,1322.47
4959770204                              ,3003,159.99
4959770734                              ,3003,79.98
4959772293                              ,3017,209.96
4959772352                              ,3017,0.0
4959773541                              ,3005,99.99
4959773658                              ,3003,89.98
4959781019                              ,6005,69.99
4959791386                              ,8000,69.99
4959801085                              ,3005,99.98
4959812052                              ,3003,24.999999
4959812052                              ,8000,24.990001
4959826103                              ,3005,459.96
4959828247                              ,3005,99.99
4959830061                              ,3003,139.99
4959843074                              ,8000,39.98
4959854139                              ,4050,259.96
4959854233                              ,4050,-329.94
4959931046                              ,8000,159.96
4959976056                              ,1000,199.99
4960030026                              ,1000,28.979982
4960030026                              ,4050,169.990018
4960030097                              ,4050,-169.99
4960031059                              ,1000,109.98
4960846068                              ,3003,29.99
4960854089                              ,3003,131.97
4960870009                              ,3005,100.000018
4960870009                              ,8000,89.969982
4960956008                              ,3003,69.98
4961771197                              ,3003,89.98
4961771364                              ,6005,107.99
4961782374                              ,3003,303.99
4961782829                              ,3005,191.98
4961794132                              ,3113,159.99
4961828032                              ,3005,179.99
4963772055                              ,1000,69.99
4963783018                              ,3113,425.91
4963800013                              ,8000,129.99
4963823070                              ,8000,349.97
4963830037                              ,3003,129.99
4963831036                              ,3005,107.98
4963837044                              ,3003,165.97
4963880056                              ,4050,-109.99
4963890038                              ,8000,139.99
4964050012                              ,3005,129.99
4964066026                              ,3113,259.97
4964094002                              ,4050,69.99
4964094024                              ,4050,-69.99
4964324009                              ,3003,129.99
4964798004                              ,3003,199.979996
4964798004                              ,6005,60.000004
4964803125                              ,3003,59.99
4964843051                              ,3003,139.99
4964860026                              ,1000,79.999945
4964860026                              ,4050,59.990055
4964860101                              ,4050,-59.99
4964929050                              ,3003,159.98
4964960043                              ,8000,57.98
4964975051                              ,4050,-89.99
4965082013                              ,3005,471.95
4965775362                              ,6005,155.97
4965779381                              ,3003,249.99
4965793306                              ,8000,139.98
4965816252                              ,3095,99.99
4965837142                              ,3003,139.99
4965844195                              ,3003,49.99
4965869144                              ,1000,99.999948
4965869144                              ,8000,79.980052
4965894029                              ,6005,139.99
4965902052                              ,3003,129.99
4965905104                              ,8000,39.99
4965927010                              ,8000,159.99
4965933005                              ,1000,15.969966
4965933005                              ,4040,150.000034
4965939075                              ,3113,212.96
4965950061                              ,3003,159.99
4965996061                              ,3003,69.99
4966012011                              ,3005,379.95
4966068035                              ,3003,267.94
4966770881                              ,3005,119.99
4966782843                              ,6005,35.98
4966783036                              ,3005,159.57
4966793035                              ,4050,79.990032
4966793035                              ,8000,5.989968
4966793117                              ,4050,-79.99
4966800077                              ,8000,599.96
4966842043                              ,3005,32.00999
4966842043                              ,4050,79.98001
4966932014                              ,3095,62.98
4966953024                              ,3003,59.99
4967772166                              ,3003,99.98
4967790102                              ,3095,89.99
4967804038                              ,3003,155.96
4967812063                              ,8000,117.98
4967873025                              ,3003,393.96
4968521237                              ,3005,209.99
4968524106                              ,3110,389.96
4968538014                              ,3005,89.99
4968563079                              ,8000,59.99
4968566122                              ,3113,89.98
4968575093                              ,3003,119.97
4968578016                              ,3003,129.99
4968588102                              ,3003,29.99
4968598028                              ,3003,965.91
4968604092                              ,8000,299.97
4968612054                              ,1000,49.99
4968612069                              ,3110,99.99
4968680013                              ,8000,39.99
4969782072                              ,3003,29.99
4969789207                              ,3005,99.99
4969809155                              ,3005,129.97
4969845039                              ,1000,79.99
4969891024                              ,8000,59.99
4969953003                              ,3005,445.96
4970005031                              ,8000,69.99
4970065030                              ,3003,209.98
4970777210                              ,3003,159.99
4970783205                              ,3113,361.94
4970797115                              ,3003,179.98
4970802052                              ,3005,369.97
4970833110                              ,3003,139.99
4970872108                              ,8000,139.99
4970877003                              ,3003,319.97
4970880094                              ,8000,89.99
4970887054                              ,3003,49.99
4970980041                              ,3005,99.99
4971018046                              ,3005,299.98
4971063004                              ,3003,279.98
4971772100                              ,3113,379.96
4971774161                              ,8000,67.98
4971778055                              ,6005,265.03
4971782629                              ,3003,79.99
4971797041                              ,4050,62.99002
4971797041                              ,8000,6.99998
4971797110                              ,4050,-62.99
4971851048                              ,3003,175.94
4971899030                              ,3003,119.98
4972838005                              ,3003,69.98
4972850040                              ,3003,189.99
4972897009                              ,3003,10.0
4972897009                              ,4050,89.99
4972897034                              ,4050,-89.99
4972909016                              ,3005,299.96
4973527161                              ,3005,31.98
4973535125                              ,3113,424.71
4973556107                              ,3003,99.99
4973580079                              ,6005,520.28
4973583068                              ,3003,79.99
4973611082                              ,3003,149.97
4973645076                              ,3003,159.99
4973666059                              ,4050,119.989996
4973666059                              ,8000,109.990004
4973666077                              ,4050,-119.99
4973702034                              ,8000,59.99
4973713018                              ,6005,89.99
4974803049                              ,3005,199.99
4974817046                              ,3003,10.000032
4974817046                              ,4050,199.969968
4974817206                              ,4050,-199.97
4974820176                              ,8000,15.99
4974863100                              ,3003,179.98
4974936057                              ,3003,199.99
4975837137                              ,1000,129.99
4975873066                              ,3005,107.98
4975877033                              ,3003,557.96
4975921019                              ,3003,103.97
4975935032                              ,8000,195.96
4975979042                              ,8000,69.99
4976780141                              ,1000,250.0
4976780141                              ,8000,129.96
4976829005                              ,3003,499.97
4977798067                              ,8000,45.98
4978058012                              ,1000,99.999992
4978058012                              ,3003,167.960008
4978530267                              ,8000,59.99
4978647015                              ,8000,99.99
4978792025                              ,3003,135.98
4978833023                              ,1000,79.999945
4978833023                              ,4050,59.990055
4978833032                              ,4050,-59.99
4979773102                              ,3003,233.99
4979775073                              ,3005,68.599993
4979775073                              ,4050,41.390007
4979775392                              ,4050,-41.39
